( lwazi_0860 "Iqoqo ngalinye linikezwe izithombe ukuba libuke bese bevumelana ngalokhu abakubonayo." )
( lwazi_0861 "Nanoma iyiphi ingane ebekwe ejele, kufanele iphathwe ngobuntu noma ngenhlonipho nesithunzi." )
( lwazi_0862 "Ngokuhamba kwesikhathi ke nokho kungade kulungiswa izinkomba zize zibonise imiphumela kangcono." )
( lwazi_0863 "Ukuphuza kakhulu isikhathi eside, kungawulimaza umzimba wakho ungaphinde ubuyele esimeni sawo." )
( lwazi_0864 "Yinqobo nje esithwale waze wayosibeka lapho esiya khona siphilile futhi siphephile." )
( lwazi_0865 "Uthobele zonke izimpawu zomgwaqo kanye nezimpawu zezimoto." )
( lwazi_0866 "Mina bengithi uzothi mhlawumbe akulona iqiniso lokhu okubhalwe laphaya kumazisi wakho." )
( lwazi_0867 "Ukunqaba ukuhlinzeka ngokufanele abadala ngezinkonzo zempilo." )
( lwazi_0868 "Uma ukungabhemi usukuthatha ngokuthi yiyona ndlela efanele impilo okumele iqhubeke ngayo." )
( lwazi_0869 "UNzuza wabambana kwathula umoya nesithunywa seNkosi esethembekile." )
( lwazi_0870 "Sekuboshwe abantu abaningi kanti futhi baningi abasozoboshwa." )
( lwazi_0871 "Into engcono umuntu angayenza wukuthi angaqali kwakuqala ukubhema noma akuyeke uma ekwenza." )
( lwazi_0872 "Ingagcina leyo ngane endaweni ephephile yesikhashana ize itholelwe enye indawo yokuhlala." )
( lwazi_0873 "Fundisisa ifomu uqinisekise ukuthi uphetha zonke izimfanelo zesimiso zesicelo." )
( lwazi_0874 "Iziqhano ezinamagama kufanele zigqokwe ngaso sonke isikhathi." )
( lwazi_0875 "Kudinga ukuthi umuntu azame ukusiza labo abadingayo nokugwema ukuzwisa abanye ubuhlungu." )
( lwazi_0876 "Lesi sigaba kufanele sigcwaliswe kuphela uma isicelo senziwe egameni lomunye umuntu." )
( lwazi_0877 "OSihlalo beNdlu bangabuye badingeke ukuba bangamele ukuhlala kweNdlu yesiShayamthetho Kazwelonke." )
( lwazi_0878 "Ngathenga utshwala ngahlala phansi ngaphuza nginganake lutho." )
( lwazi_0879 "Loku kusemqoka kakhulu eZingeni leMfundo eYisisekelo, lapho abafundi befunda ukufunda nokubhala." )
( lwazi_0880 "Ngaboleka ibhayisikili kumkhulu njengoba ehole izolo." )
( lwazi_0881 "Bamtshela ukuthi imali bayithola kuphela uma benikezwe ngabanikazi bezimoto." )
( lwazi_0882 "UNozi uhlala nendodakazi yakhe uLwazi endlini ayishiyelwa abazali bakhe asebashona." )
( lwazi_0883 "Ngixolisa angizenzisi kumama wesizwe ngobubi engabenza esikhathini esedlule kuyena." )
( lwazi_0884 "Lokho-ke, kungabeka impilo yakho engcupheni enkulu." )
( lwazi_0885 "Wathi angasho njalo lwathi gozololo uvalo kuMveli ngoba wayesecabanga ukuthi waliwe." )
( lwazi_0886 "Noma ubani osebenza kumbe onelungu lomndeni wakhe noma umngane osebenza ezimayini." )
( lwazi_0887 "Okumthokozisa kakhulu ukuthi useyabona ukuthi izifiso zakhe sezizofezeka." )
( lwazi_0888 "Uma umbhali ebhala incwadi usuke eqonde ukuthi indaba yakhe ifundwe yonke." )
( lwazi_0889 "Lamkhulula inhliziyo lelo ngoba wathola nesihlwashana." )
( lwazi_0890 "Lokhu kusho ukuthi ohulumeni kufanele banikeze nanoma yiluphi usizo enganeni ekhubazekile." )
( lwazi_0891 "Sebenzisana nomeluleki ukubumba umqulu oyisibuko esiyiso sobudlelwane obuhlongozwayo." )
( lwazi_0892 "Adumise injini ephehla ugesi ukuze akhanyise." )
( lwazi_0893 "Wayethi angaqeda esikoleni aphindele futhi esitolo ukuze abe noMfaniseni uma sekuvalwa." )
( lwazi_0894 "Uzitshele ukuthi izinto zizoba ngcono kusasa." )
( lwazi_0895 "Wonke umuntu wesifazane okhulelwe angangcina enazo izinkinga uma ekhulelwe noma uma esebeletha." )
( lwazi_0896 "Kodwa umzabalazo ababhekene nawo, bayophumelela kuphela uma abantu babo bezakhela ikusasa labo." )
( lwazi_0897 "Bekuyinhloso yokudala ubuhlobo okwenze ukuthi uShaka athumele izithunywa zakhe." )
( lwazi_0898 "Akuhlale njalo kuyindlela okungeyona kodwa kakhulu umfutho ongakhipha imiphumela eyakhayo." )
( lwazi_0899 "Siphinda sinikeze izibonelo zeziqephu ezingasetshenziswa ukuhlanganisa ukufundwa kolimi." )
( lwazi_0900 "Inkantolo iyonquma ukuthi, kufanele yini yemukele isicelo somuntu ofuna ukwedlulisa isikhalo." )
( lwazi_0901 "Wayenabo abanye abantwana nabondliwa nguye ababhalwe ngezansi." )
( lwazi_0902 "Uthe yena usebenzisa ijazi lomkhwenyana." )
( lwazi_0903 "Amaqiniso odaba yilawo ethulwa yithimba ngenhloso yokuveza ubufakazi ukuze linqobe icala." )
( lwazi_0904 "Ukuxoxela afunda nabo ekilasini ngezindaba azifundile." )
( lwazi_0905 "Ukwebiwa kogesi kuyingozi ekuhlinzekelweni kwesizukulwane esizayo ngogesi." )
( lwazi_0906 "Yikho-ke lokhu okwenza umuntu abuyele ekubhemeni usikilidi, ukuhlala ukhamise ungenzi lutho." )
( lwazi_0907 "Linda kuhlangane okungenani amahora amabili ngaphambi kokuphuza amanzi." )
( lwazi_0908 "Isikhulu esiphethe singahlola noma siphinde sihlole noma yimuphi umsebenzi emnyangweni waso." )
( lwazi_0909 "Nazo zonke izindaba lapho kwenziwa khona isicelo sesinqumo esichazwe esigabeni samashumi amane nesithupha." )
( lwazi_0910 "Izifo umuntu okhulelwe akade enazo ngaphambi kokuba akhulelwe kakhulukazi isifo senhliziyo." )
( lwazi_0911 "UNkonka wathi lapho evulela izivakashi sezigoduka wazithela kwezakadalawane." )
( lwazi_0912 "Kukhona abazali abaletha abantwana emhlabeni ngenhloso bese kuba khona labo ababaletha ngephutha." )
( lwazi_0913 "Ingani kuyashiwo ukuthi noma kufiwe kuyahlekwa ngoba insini ingumuthi omkhulu emoyeni womuntu?" )
( lwazi_0914 "Umthetho obusa kuzo zonke izimo usho umthetho osetshenziswa ngazo zonke izikhathi." )
( lwazi_0915 "Ngenisa njalo isitifiketi sokugula uma ufaka isicelo." )
( lwazi_0916 "Kuyaphinda futhi kuba nomsinjwana ovumelana nale nkulumo." )
( lwazi_0917 "Zingabamukela ubufakazi obutholwe ngokusesha okungekho emthethweni izinkantolo?" )
( lwazi_0918 "Ngiluhambile lolo hambo olude, oluphikelele enkululekweni." )
( govza_0001 "Asikukhiphi ejele, asingeni phakathi emihambisweni yezinkantolo zamanye amazwe, asinikani izeluleko ngezomthetho, asigxamalazeli noma siqale ukuqubeka kwemisebenzi yenkantolo asiceli iziphathimandla zendawo ukuba baphathe abantu baseMzansi ngedlela yokukhetha asiphenyi amacala obugebengu noma okufa emazweni, asikuphenyeli ubugebengu kwelinye izwe, asibhadaleli ukushiswa kwesidumbu, ukunqwaba noma ukuthwala isidumbu usibuyise ekhaya e South Africa, asimthathi umntwana obethunjiwe esiphoceleli umthetho wase South Africa wokuthi umntwana unikwe bani, enkatolo noma siphocelele inkantolo yelinye izwe ukuthi ikhiphe isigwebo ngokuthi umntwana unikezwa bani asikukhokheli ehotela, kubameli kubodokodela noma ezinye izindleko, asikukhokheli imali yokuhamba asiwenzi umsebenzi wabezokuthutha nabezezindiza noma amabhange, asikutholeli indawo yokuhlala,nomsebenzi noma sikutholele iphomedi yokusebenza, asikugcineli impahla noma sikufunele okulahlekile asemukeli izincwadi zakho zeposi, asikunikezi izinzuzo zakho zempesheni nezabelo ezithize, asibalekeleli abantu abayizakhamuzi zamazwe amabili kulelozwe lesibili." )
( govza_0002 "Kutholakala inzalo noma ukunqwabelelana kwemali yenzalo noma yempahla nesabelo senzalo kumasheya ama-Trust empahla." )
( govza_0003 "Uma kutholakala noma kunqwabelelana isabelo senzalo yamasheya empahla noma imali etshalwe kumazwe angaphandle." )
( govza_0004 "Uma kutholakala noma kunqwabelelane inzalo yamashaye angaphakathi kwezwe kutholakala inani lilonke lerente ekhokhwe ngabaqashi noma eqoqwe ngama-agent asebenzela omunye umuntu" )
( govza_0005 "maqondana nempahla echaziwe kunemali ekhokhelwe ilungelo lokusebenzisa impahla, kunengeniso eliyisabelo esivela kulungelo lobunikazi bezinto ezithile ezenziwa kudala ezifana nokubhala amabhuku nokunye." )
( govza_0006 "Noma kunezimali ezikhokhelwa ukusetshenziswa kwelungelo lobuqambi bezinto ezintsha,idizayini, ilungelo lobunikazi bamagama, uphawu, ubuqambi,ilungelo elisemthethweni lobuqambi bemibhalo noma ulwazi,noma lokudlulisa ulwazi oluhambisana nokusetshenziswa kwelungelo lobuqambi bezinto ezithile ezenziwa olwazi lwentela ngokunabile." )
( govza_0007 "Maqondana nayo yonke imibiko engelona iqiniso noma leyo elinga ukuba wumbiko noma equkethwe yilokho okulinga ukuba wumfanekiso" )
( govza_0008 "Noma ingxenye ethathwe embikweni noma esivivinyweni esenziwe nguchwepheshe lapho esho khona ukuthi umbiko noma okuthathwe kuwo kunobuqiniso" )
( govza_0009 "Kanjalo nalapho kuvela ukuthi ozivikelayo wayenezizathu ezinzulu zenkolelo yokuthi kuze kufike isikhathi soku khipha noma ukushicilela umbiko wokukhangisa." )
( govza_0010 "Wayekholwa wukuthi umuntu owenza umbiko wayenekhono elenele, futhi lowo muntu wakhipha imvume edingwa yilo Mthetho ukuba [akhiphe] ashicilele umbiko wokukhangisa" )
( govza_0011 "Noma ethule uhlelo lokudayisa nokuthi akazange ayihoxise leyo mvume ngaphambi kokwethula umbhalo ofanayo wombiko wokukhangisa ngamasheya amasha." )
( govza_0012 "Ukuze amukelwe futhi abhaliswe noma ngolwazi lofakazayo ngaphambi kokwaba noma ukwemukela lesi siphakamiso sokuthenga." )
( govza_0013 "Uma kwenzeka umini waleyonto ehluleka ukwenza lokho okushiwo isaziso singakapheli isikhathi esibalulwe esazisweni leso," )
( govza_0014 "iSigungu seziPhathimandla singenza konke okusemandleni ukuze sisuse noma silahle lowo mkhumbi" )
( govza_0015 "noma into nokubuyiselwa zonke izindleko esingene kuzo kumini noma kulowo muntu;" )
( govza_0016 "nokuthi uma kwahlulekeka ukukhokhwa kwezindleko okukhulunywa ngazo kulesi sigaba emuva kwencwadi ebiza lezo ndleko," )
( govza_0017 "iSigungu seziPhathimandla singathengisa lowo mkhumbi noma leyo mvithi yomkhumbi bese kuthi imali etholakele kulokho kuthengiswa isetshenziswa ukukhokhela izindleko ezingakhokhiwe" )
( govza_0018 "Uma kukhona imali esele iyonikezwa umnini womkhumbi kanti futhi uma ingaphelelanga ukwesula izindleko, leyo esele iyobizwa kumnini noma imuphi omunye umuntu okukhulunywa ngaye kuleso sigaba esifanele." )
( govza_0019 "Siyavumelana nokuthi lesisigatshana, uma kubhekwa zonke izimo ezifanelekile, siphusile futhi sidingekile." )
( govza_0020 "Ukuze kuvikelwe ngokuyikho inhlalakahle yoMqashi kanye noHulumeni weRiphabhuliki yaseNingizimu Afrika." )
( govza_0021 "Nokuthi uma singake siphikisane nokuphusa kwalesisigatshana noma ngasiphi isikhathi, isibopho sokufakazela ukungaphusi kwalesisigatshana kuyoba ngumthwalo waso;" )
( govza_0022 "Futhi siyakuvuma ukuthi singene kule Nkontileka ngokukhululeka kanye nokuzikhethela, nokuthi akukho zimo ezikhona noma ezike zaba khona ezenza ukuba agomele manje" )
( govza_0023 "Noma ngasiphi isikhathi esikhathini esizayo ukuthi sabe sisesimweni esisicindezelayo ukuba sivumele izithiyo ezibekwe kulesisigatshana" )
( govza_0024 "Noma sabe singekho esimweni esilinganayo sokubonisana noMqashi ekuvumeleni lezo zithiyo." )
( govza_0025 "Noma yisiphi isitatimende noma ukungeniswa okuqukethwe kunoma yiyiphi incwadi noma umbhalo ogcinwe yinoma yimuphi umuntu," )
( govza_0026 "Noma imenenja, umphatheli noma umqashwa womuntu onjena, noma otholwa ngaphezu noma kunoma yiliphi igceke elisetshenziswayo." )
( govza_0027 "Noma yiyiphi imoto noma iveseli elisetshenziselwa ibhizinisi yanoma yimuphi umuntu." )
( govza_0028 "Lizawuvunywa njengobufakazi maqondana nomuntu onjena njengokuvunywa kwamaphuzu abekwe phambili kuleso sitatimende." )
( govza_0029 "Noma ukufakwa, ngaphandle kokuthi kufakazelwe ukuthi isitatimende esinje noma ukungeniswa, akuzange kwenziwe ngumuntu onjalo," )
( govza_0030 "Noma umenenja, umphatheli noma umqashwa womuntu onjena ngenkathi esebenza njengemenenja, noma ngenkathi yakhe esesikhungwini noma ngenkathi eqashiwe." )
( govza_0031 "Inkantolo ekhipha isinqumo esiqeda ubuhlobo bomndeni oburejistiwe, maqondana nesondlo nemfundo yengane esadinga ukondliwa." )
( govza_0032 "Okuyingane yobuhlobo bomndeni oburejistiwe, kumbe maqondana nomphathi wayo, kumbe ingane esencane yobuhlobo bomndeni oburejistiwe." )
( govza_0033 "Kumbe ukuyibona ingane, inkantolo ingase ikhiphe isinqumo leso esibona sifanele futhi kwesinye isikhathi, uma ibona kuyinto efanelekile kumntwana ukukwenza lokho." )
( govza_0034 "Ikhiphe isinqumo sokuthi omunye wabazali abe umphathi kumbe umgadi wengane, inkantolo inganquma futhi ukuthi uma kwenzeka omunye wabazali onikezwe ubuphathi yedwa eshona." )
( govza_0035 "Omunye umuntu ngaphandle komzali osaphila, okuzofanele abe umphathi womntwana, yena yedwa kumbe ngokubambisana nomzali osaphila." )
( govza_0036 "Uzothintana nenkantolo ukuthola umyalelo wokukhipha abahlezi ngokungemthetho kumhlaba wombuso ongaphansi kolawulo lwawo." )
( govza_0037 "Inqaba nje, uma amalungelo abahlezi ngokungemthetho engathikamezeki usize abahlezi emhlabeni wombuso ngokungemthetho." )
( govza_0038 "Abadinga nabangenawo umhlaba wolimo ukuthola umhlaba wolimo ofanele usize ezinye iziphathimandla zikahulumeni ukuthola omunye umhlaba ofanele onganikezwa abahlezi ngokungemthetho." )
( govza_0039 "Abadinga izindlu lapho kudingeke khona, nalapho kunezimo ezingavamile, ukusiza abantu bangasese abangabanikazi bomhlaba wolimo." )
( govza_0040 "Umhlaba wabo ongenelwe ngokungemthetho ukususa labo abahlezi kuwo ngokungemthetho abadinga umhlaba wolimo ofanele ukuya komunye umhlaba ofanele." )
( govza_0041 "Noma kunini lapho imvume noma ilayisense yokusebenza enikeza amandla okuthuthela inzuzo." )
( govza_0042 "Ikhomba ukuthi umphathi kumele ahambisane nomgomo wokuthi ukuthutha kumele kwenzeke ngendlela evunywe noma ebekwe yi Bhodi," )
( govza_0043 "lowomphathi welayisense yokusebenza angakwazi ukuthi kuthi ngemuva kokukhuphuka kwentengo ka phethilomu e kwi Riphabhuliki, akhuphule intela ngenani elithile." )
( govza_0044 "Kodwa kungabi ngaphezu kwamaphesenti angu 10, uma kuthi kungakapheli izinsuku ezingu 10 ngemuva kokwenyuka kwentela kanjalo." )
( govza_0045 "Umphathi welayisene afake isicelo kwi Bhodi sokuthi kwenziwe ushintsho olufanele kuleyo mvume noma ilayisense yokusebenza ngaphansi kwalo Mthetho." )
( govza_0046 "Udinga usizo ngesikhathi ulindele uxhaso lwesondlo sengane." )
( govza_0047 "Ngesikhathi uhulumeni esabhekana nesicelo kwenzeke inhlekekele ephuthumayo, enjengokusha kwendlu yakho." )
( govza_0048 "Awukufanelanga ukuthola uxhaso lukahulumeni nakhona ukusimo sokuxakeka kakhulu awukwazi ukusebenza ngenxa yokuthi impilo yakho ayikuvumeli." )
( govza_0049 "Lokhu kusho ukuthi ugula isikhathi esingaphansi kwezinyanga eziyisithupha awukwazi ukuthola isondlo sengane." )
( govza_0050 "Noma izingane zakho komunye umzali wengane owondla umndeni ushonile, owondla umndeni usejele okwesikhashana uphazanyiswe yinhlekelele." )
( govza_0051 "Kodwa indawo yakini noma umphakathi wakini awumenyezelwanga njengendawo yenhlekelele." )
( govza_0052 "Libe nemithombo emibili ezimele elondoloze amandla namathuba okukhetha enye yemithombo." )
( govza_0053 "Okungenani eyodwa esebenzisa isifutho esiqhutshwa yinjini noma ijeneleyitha okuyizinto zombili ezinamandla adingekayo ukuhambisa yonke imishini engaphakathi yokuhambisa indiza." )
( govza_0054 "N-oma isifutho ngolunye uhlobo lwamandla, isifutho siyofakwa ngendlela yokuthi ukwehluleka komshini owodwa kungaphazamisi amandla aphakelwayo, kanjalo nokufinyelela kweminye imishini edinga amandla ngaphandle kwesimo sikajikamanzi othwala kuphela impahla ongase uvunyelwe umthombo wamandla oxhunywe kuphela ukubhekana nenkomba yokujika amandikhetha." )
( govza_0055 "Akukho Mbuso noma ilungu noma isisebenzi esinesibopho (ngaphandle kwalapho kunesenzo sangamabomu noma ukungenziwa ohlangothini lwalelo lungu) kunoma yimuphi umuntu osebenzisa ngaphandle kokugunyazwa noma yisiphi isithuthi, indiza noma umkhumbi ongaphansi kwezandla zoMnyango, noma kunoma yimuphi umuntu owondliwa yilowo muntu onje, ngokulahleka noma umonakalo empahleni okubangwe ukulimala komzimba, ukulahleka kwempilo noma ukulahleka noma umonakalo ezimpahleni okubangwe noma okuvela noma okuxhumene ngandlela thize nokusetshenziswa kwesithuthi, indiza yezinto ezisetshenziswayo noma umkhumbi." )
( govza_0056 "Ukuze kulawulwe ngendlela ehlelekile nehambisana nemithetho uHlelo lukaZwelonke lwezeMpilo lweRiphabhuliki yaseNingizimu Afrika nangokuhambisana nezibopho ngokomthetho nangokomthethosisekelo kohulumeni kazwelonke, bezifundazwe, nabasekhaya malungana nosizo lwezempilo; ukuze kwenekwe kahle amalungelo nemisebenzi yabasebenzisi boHlelo lukaZwelonke lwezeMpilo kanye nalabo abahlinzeka ngosizo lwezempilo abasebenza ngaphansi kwalolu hlelo; ukuze kubhekelwe imvume enokwaziseka yabasebenzisi bohlelo kanye nokugcinwa kwemfihlo yemininingwane yabasebenzisi bohlelo; ukusungula izinhlaka ezingeni likazwelonke ukuthuthukisa nokwenza lula umsebenzi nokuqinisekisa izinga eliphakeme lezinhlelo ezibhekela usizo lwezempilo kanye nokweluleka uNgqongqoshe ngokuphathelene nemigomo yezempilo nangamasu ezempilo kazwelonke; ukubhekela ukwethulwa kwamasu ezempilo kazwelonke ukuze uMnyango wezeMpilo kaZwelonke uyenze ngemfanelo imisebenzi yawo; ukusungula izinhlaka zasesifundazweni ezizokusiza zithuthukise ukulethwa kwezinsizakalo zezempilo ezifundazweni nokweluleka UNgqongqoshe wezeMpilo wesiFunda ngokuphathelene nemigomo yezempilo namasu kazwelonke ezempilo; ukubhekela ukwethulwa kwamasu ezempilo esifunda ukuze ambandakanywe nesu lezempilo likazwelonke; ukusungula Uhlelo LwezeMpilo LwesiFunda okuzothi ngalo indawo yaseRiphabhuliki yaseNingizimu Afrika yahlukaniswe ngeziFunda zezeMpilo; ukuhlinzekela ukuphathwa nokwengamelwa kwezifunda zezempilo kanye nezifunda ezingaphansi kwazo kubuye kuhlinzekwe nosizo lwezempilo lwesifunda ngomasipala; ukuze kubhekelwe ukulungiswa kwamasu ezempilo zesifunda; ukulawula izizinda zezempilo ngokuhambisana nohlelo lokuhlunga nezitifiketi zesidingo nokwenza amasu okuhambisa nokulandelwa komthetho; ukubhekela nokulawula ukwethula kwezinsazakalo kuzizinda zezempilo zikahulumeni nezangasese, emitholampilo nasezingosini zezempilo zomphakathi nasezindaweni ezingesizona izizinda zezempilo; ukubhekela izibopho ezithize kuzizinda zezempilo zangasese; ukwakha amasu nezindlela zokumisa izimfuno namazinga aphezulu; ukubhekela intuthuko nokusatshalaliswa kwemithombo yabasebenzi ngaphakathi koHlelo lukaZwelonke lwezeMpilo; ukwakha isigcawu semikhandlu esemthethweni yawochwepheshe bezempilo kanye nokumiswa kwezizinda zokwelapha nokuqeqesha, amakomidi azo okudidiyela nomkhandlu kazwelonke wezizinda ezihlanganyele zokwelapha nokuqeqesha; ukuhlinzekela uhlelo lukaZwelonke lokwethekela ngegazi; ukulawula ukutholakala, ukugcinwa, nokusetshenziswa kwezicubu, igazi, umkhiqizo wegazi, nezakha bulili kubantu, kanye nokunikelwa nokufakelwa kwezitho nezicubu; ukuvimbela ukudalwa kwabantu ngobuchwepheshe nokulawula ucwaningo oluphathelene nezakhamuntu nemibungu; ukubhekela ukuhlolwa kwezidumbu nokulawulwa kwakho konke okuphathelene nezicubu, izitho, igazi, umkhiqizo wegazi, kanye nezakhabulili; ukwakha ikomidi likaZwelonke lokucwaninga ngezeMpilo kanye nezindlela zokunquma ngamaphuzu amqoka ocwaningo; ukwakha UMkhandlu kaZwelonke obhekele iqophelo eliphezulu kanye nehhovisi elibhekele ukuhambisana namazinga abekiwe; ukusungula UMkhandlu kaZwelonke obhekele ukulunga kocwaningo lwezeMpilo nokubhekela uhlelo lukaZwelonke lokwazisa ngezeMpilo; ukuyalela ngemisebenzi nezibopho zabaphathiswa bezempilo kanye nezinkambiso zokuhlola; ukubhekela izimiso migomo eziqondene nezempilo; nokubhekela okuxhumene nalokhu." )
( govza_0057 "Ukuguqula Umthetho Wesikhashana Wezithuthi Ezihamba Phansi Kazwelonke ukuze kuchazwe imishwana kanye nokuguqula izincazelo ezithile ukwandisa ulwazi okungenzeka ukuthi lufakwe ezazisweni eziqukethwe yinqubomgomo yezithuthi Ezihamba Phansi Kazwelonke; ukunikeza kabusha ukulunganiswa kwenqubo yokuhlelaYiziphathimandla zokuhlela yiziphathimandla; ukwehlisa inani lezinhlelo ezidingwa nguMthetho; ukunikeza uNgqongqoshe Amandla okukhetha iziphathimandla zokuhlela okumele zinikeze izinhlelo zezithuthi ebhodini lezifundazwe elifanele; ukunikeza kabusha ukulungiselelwa kohlaka oluyisu lwezithuthi ezihamba phansi lukazwelonke kanye nezinhlaka eziyisu zezithuthi ezihamba phansi zezifundazwe; ukuchitha imibandela ngokuphathelene namarekhodi amanje ezithuthi zomphakathi; amasu amalayisense asebenzayo, izinhlelo zokunikeza umqondo othile kanye nezinhlelo zezithuthi zomphakathi; mukunikeza kabusha ukulungiselela izinhlelo zezithuthi zomphakathi; ukunikeza kabusha ukulungiselela izinhlelo zezithuthi ezihlanganisiwe; ukwengeza imikhawulo ethile yesikhathi; ukunikeza kabusha ezinhlotsheni ezintsha zezimoto ezingasetshenziselwa izinsiza zokuba yizithuthi zomphakathi; ukwengeza ukukhishwa kokuphathwa kwamalayisense asetshenziswayo, ukwengeza imisebenzi yabaphathi bamalayisense okusebenzisa amaphemithi; ukucacisa izimoto ezingasetshenziswa ekwenziweni kohambo oluya kude; ukunikezwa kabusha ukuguqulwa kwamalayisense okusebenzisa; ukunikeza uNgqongqoshe amandla okubeka amazinga amamitha avaliwe kumatekisi asebenzisa amamitha avaliwe kumatekisi asebenzisa amamitha kanye nokunikeza ama-MEC amandla okuthola izakhiwo zenkokhelo zamatekisi asebenzisa amamitha, ukwenza imibandela yokunikeza amalayisense okusebenza ezinsiza zezivakashi; ukunikeza kabusha ukubeka endaweni yokuthile okwesikhashana kwezimoto ezicacile; ukwakha amacala amasha; kanye nokwenza izilingiso zemibhalo; ukunikeza izindaba ezihlangene nako loku." )
( govza_0058 "Amakomiti ewadi ukwenabisa ukubamba iqhaza kwabahli bendawo ekuthathweni kwezinqumo kumasipala, njengoba kuyibona abanokuxhumana nomkhandlu ngendlela eqondile noma neyehlukile bangabameli bewadi yendawo abeseki qembu kwezepolitiki kumele babambe iqhaza odabeni olunjengohlelo lokuhlelela intithuko ehlanganisayo, ukuphathwa kokusebenza kukamasipala, uhlelo lwezimali lonyaka, imisebenzi yomkhandlu kanye neminye imisebenzi nezinhlelo ezisemqoka njengoba zonke lezi zinto zinomthelela ebantwini bendawo ukubona nokuqalisa imisebenzi ngenhloso yokwenza ngcono izimpilo zabantu ewadini angeseka ikhansela ekusombululweni kwezinkinga, ukunikeza ulwazi ngokusebenza kukamasipala angabheka ukusebenza kukamasipala abuye aphakamise udaba olukhathaza amawadi wendawo angasiza emikhankasweni yokuqhwashisa umphakathi, isib. inkunkuma, amanzi kanye nenyendle, ukukhokhelwa kwezinsiza njengoba amalunga azi imiphakathi yawo kanye nezidingo zawo." )
( govza_0059 "Imininingwane ye-asosiyesheni yokuvimbela imililo eyenza isicelo imininingwane yomuntu oqala inqubo yobhaliso lwe-asosiyesheni yokuvimbela imililo eyenza isicelo sokubhaliswa isiqinisekiso sokuthi akukho mnikazi oye akangabandakanywa ngamabomu emihlanganweni noma ezingxoxweni maqondana nolwazi lwe-asosiyesheni yezivimbela mililo imininingwane ngendawo i-asosiyesheni yezivimbela mililo eyenza isicelo enegunya kuyo isiqinisekiso sokuthi ayikho enye i-asosiyesheni yezivimbela mililo enenhloso yokusungula lapho noma ekhona kuleyo ndawo lapho le asosiyesheni eyenza isicelo sakhona isiqinisekiso somuntu osungula ukubunjwa kwe-asosiyesheni yokuvimbela imililo isincomo ngofanele omele uhulumeni wendawo isincomo ngomele ihhovisi lesifunda lobomnyango wezamanzi namahlathi isiqinisekiso ngomqondisi ophezulu wesifunda waboMnyango wezaManzi namaHlathi." )
( govza_0060 "Uma umuntu, ngaphandle komuntu okhangisa ngemininingwane yohlobo noma yokwenza ngemfanelo kwesilwane," )
( govza_0061 "ethengisa isilwane noma okokwenza kwamajini kwaso noma eqokelela isidoda, eqoqa umbungu," )
( govza_0062 "ukubelethisa okwenziwayo noma edlulisa imbewu yowesifazane noma imibungu kusilwane" )
( govza_0063 "noma izilwane zezinsikazi ezamukelayo, isikhangiso esingamanga esiphathelene nazo," )
( govza_0064 "uzawubekwa icala lokweqa umthetho osesigabeni esingaphansi kwe-1," )
( govza_0065 "kuzawuba ukuzivikela okwanele uma enobufakazi bokuthi wayengazi noma akalindelekile ukuthi kungenzeka ukuthi uyazi ukuthi isikhangisi sasingamanga" )
( govza_0066 "noma sasiholela ophathe ngandlela thize, ngaphandle kokuthi kufakazelwe ukuthi obekwa icala wehluleka ngenkathi ephoqelelwa ngobhalisayo" )
( govza_0067 "noma iphoyisa lomthetho ukunikeza igama kanye nekheli laloyo muntu okwakukhingiselwa noma kusabaliselwa yena." )
( govza_0068 "Uma ikomiti eliphathekayo esigabeni esingaphansi kwe-1," )
( govza_0069 "lithola ukuthi umphakathi wabafuyi bezilwane noma isiphathimandla esibhalisayo esiphathekayo" )
( govza_0070 "asitholanga ngokufanele noma kungenzeka ukuthi singatholi ngokufanele izinjongo ezicaciswe kusigaba esingaphansi kwe-1," )
( govza_0071 "uNgqongqoshe angakusula ukubhaliswa komphakathi wokufuya izilwane" )
( govza_0072 "noma isiphathimandla esibhalisayo noma ayilengise isikhathi esibekwa nguye," )
( govza_0073 "lapho amandla omphakathi wokufuya izilwane noma isiphathimandla esibhalisayo azawulengiswa noma," )
( govza_0074 "uma kumiswa ukuzibhalisa, ngokuhambisanayo anikeze amandla okwesikhashana kusiphathimandla esizibhalisayo esiphathekayo" )
( govza_0075 "noma ngokungasaguquki kwesinye isiphathimandla esizibhalisayo nguNgqongqoshe, kuye ngesehlakalo ngasinye." )
( govza_0076 "Umbiko wakuqala wesimo sesigulane wesifo esibagwe ngumsebenzi" )
( govza_0077 "isicelo sesincephezelo sesifo esibangwe ngumsebenzi, ifomu elilandisa ukusebenzela endaweni ethile ebange isifo," )
( govza_0078 "imibiko yesimo sesigulane,sizesiphole isigulane" )
( govza_0079 "umbiko wokugcina kadokodela wesifo esibangwe ngumsebenzi." )
( govza_0080 "uma isigulane sesipholile incwadi yokupopola izindlebe, uma umsebenzi eye wagcina eyisithulu angasezwa ezindlebeni ngenxa yokusebenza endaweni enomsindo kakhulu" )
( govza_0081 "i-ENT okuyiripoti esipeshela ezohambisana nencwadi yokupopola izindlebe uma kudingekile," )
( govza_0082 "umbiko wokusebenza kwamaphaphu uma isifo singesamaphaphu, umbiko wesikhumba uma isifo singesesikhumba," )
